Code,Label
7217202000,"Contenant en poids 0,25% ou plus mais moins de 0,6% de carbone"
7217203000,"Contenant en poids 0,6% ou plus de carbone"
7217301100,Cuivres
7217301900,Autres
7217302000,"Contenant en poids 0,25% ou plus mais moins de 0,6% de carbone"
7217303000,"Contenant en poids 0,6% ou plus de carbone"
7217901000,"Contenant en poids moins de 0,25 % de carbone"
7217902000,"Contenant en poids 0,25% ou plus mais moins de 0,6% de carbone"
7217903000,"Contenant en poids 0,6% ou plus de carbone"
7218101000,Lingots en acier en aciers inoxydables
7218109000,Autres formes primaires en aciers inoxydables
7218911000,"Contenant en poids 2,5% ou plus de nickel"
7218912000,"Contenant en poids moins de 2,5% de nickel"
7218991100,Lamines ou obtenus par coulee continue
7218991200,Forges
7218999100,Lamines ou obtenus par coulee continue
7218999200,Forges
7219110000,D'une epaisseur excedant 10 mm
7219121000,"Contenant en poids 2,5% ou plus de nickel"
7219122000,"Contenant en poids moins de 2,5% de nickel"
7219131000,"Contenant en poids 2,5% ou plus de nickel"
7219132000,"Contenant en poids moins de 2,5% de nickel"
7219141000,"Contenant en poids 2,5% ou plus de nickel"
7219142000,"Contenant en poids moins de 2,5% de nickel"
7219211000,"Contenant en poids 2,5% ou plus de nickel"
7219212000,"Contenant en poids moins de 2,5% de nickel"
7219221000,"Contenant en poids 2,5% ou plus de nickel"
7219222000,"Contenant en poids moins de 2,5% de nickel"
7219230000,"D'une epaisseur de 3 mm ou plus mais inferieure a 4,75 mm"
7219240000,D'une epaisseur inferieure a 3 mm
7219310000,"D'une epaisseur de 4,75 mm ou plus"
7219321000,"Contenant en poids 2,5% ou plus de nickel"
7219322000,"Contenant en poids moins de 2,5% de nickel"
7219331000,"Contenant en poids 2,5% ou plus de nickel"
7219332000,"Contenant en poids moins de 2,5% de nickel"
7219341000,"Contenant en poids 2,5% ou plus de nickel"
7219342000,"Contenant en poids moins de 2,5% de nickel"
7219351000,"Contenant en poids 2,5% ou plus de nickel"
7219352000,"Contenant en poids moins de 2,5% de nickel"
7219901000,Perfores
7219909000,Autres
7220111000,"d'une largeur excedant 500 mm, mais  inferieure a 600 mm"
7220112000,"d'une largeur excedant 150 mm, mais n’excedant pas 500 mm"
7220119000,Autres
7220121000,"d'une largeur excedant 500 mm, mais  inferieure a 600 mm"
7220122000,"d'une largeur excedant 150 mm, mais n’excedant pas 500 mm"
7220129000,Autres
7220201000,D'une epaisseur de 3 mm ou plus 
7220202000,"D'une epaisseur excedant 0,35 mm, mais inferieure a 3 mm"
7220203000,"D'une epaisseur n’excedant pas 0,35 mm"
7220901000,Perfores
7220909000,Autres
7221001000,"Contenant en poids 2,5% ou plus de nickel"
7221002000,"Contenant en poids moins de 2,5% de nickel"
7222111100,"Contenant en poids 2,5% ou plus de nickel"
7222111200,"Contenant en poids moins de 2,5% de nickel"
7222112100,"Contenant en poids 2,5% ou plus de nickel"
7222112200,"Contenant en poids moins de 2,5% de nickel"
7222191000,"Contenant en poids 2,5% ou plus de nickel"
7222192000,"Contenant en poids moins de 2,5% de nickel"
7222201110,"Contenant en poids 2,5% ou plus de nickel"
7222201120,"Contenant en poids moins de 2,5% de nickel"
7222201210,"Contenant en poids 2,5% ou plus de nickel"
7222201220,"Contenant en poids moins de 2,5% de nickel"
7222201310,"Contenant en poids 2,5% ou plus de nickel"
7222201320,"Contenant en poids moins de 2,5% de nickel"
7222209100,"Contenant en poids 2,5% ou plus de nickel"
7222209200,"Contenant en poids moins de 2,5% de nickel"
7222301100,"Contenant en poids 2,5% ou plus de nickel"
7222301200,"Contenant en poids moins de 2,5% de nickel"
7222309000,Autres
7222401000,Simplement lamines ou files a chaud
7222402000,Simplement obtenus ou paracheves a froid
7222409000,Autres
7223001000,"Contenant en poids 2,5% ou plus de nickel"
7223002000,"Contenant en poids moins de 2,5 % de nickel"
7224101000,Lingots
7224109000,Autres formes primaires 
7224901100,Lamines  a  chaud  ou  obtenus  par  coulee  continue
7224901200,Forges
7224909100,Lamines  a  chaud  ou  obtenus  par  coulee  continue
7224909200,Forges
7225110000,A grains orientes 
7225191000,Lamines a chaud
7225192000,Lamines a froid
7225300000,"Autres, simplement lamines a chaud, enroules "
7225401000,D'une epaisseur excedant 10 mm
7225402000,"D'une epaisseur de 4,75 mm ou plus mais n'excedant pas 10 mm"
7225403000,"D'une epaisseur inferieure a 4,75 mm"
7225500000,"Autres, simplement lamines a froid"
7225911000,Decoupes de forme carree ou rectangulaire
7225919000,Découpés autrement
7225921000,Decoupes de forme carree ou rectangulaire
7225929000,Découpés sous autres formes
7225991000,Decoupes de forme carree ou rectangulaire
7225999000,Autres
7226110000,A grains orientes 
7226191000,Lamines a chaud
7226192000,Lamines a froid
7226200000,En aciers a coupe rapide
7226911000,En aciers pour outillage
7226919100,"D'une epaisseur de 4,75 mm ou plus"
7226919200,"D'une epaisseur inferieure a  4,75 mm"
7226920000,Simplement lamines a froid
7226991000,Zingues electrolytiquement
7226992000,Autrement zingues
7226999000,Autres
7227100000,En aciers a coupe rapide
7227200000,En aciers silico-manganeux
7227900000,Autres
7228101000,"Simplement laminees ou filees a chaud laminees ou filees  a chaud, simplement plaquees"
7228102000,Forgees 
7228109000,Autres
7228201000,"De section rectangulaire, laminees a chaud sur les quatre  faces"
7228209100,"Simplement laminees ou filees a chaud laminees ou filee a chaud, simplement plaquees"
7228209900,Autres
7228301000,En aciers pour outillage
7228302000,"De section circulaire, d'un diametre de 80 mm ou plus"
7228309100,De section circulaire
7228309200,"De section rectangulaire, laminees sur les quatre  faces"
7228309900,Autres
7228401000,En aciers pour outillage
7228409000,Autres
7228501000,En aciers pour outillage
7228502000,De section circulaire
7228509000,Autres
7228601000,En aciers pour outillage
7228609000,Autres
7228701000,Simplement lamines ou files a chaud
7228709000,Autres
7228801000,En aciers non allies
7228802000,En aciers allies
7229200000,En aciers silico-manganeux
7229901000,En acier a coupe rapide
7229909000,Autres
7301100000,Palplanches 
7301200000,Profiles 
7302101000,"Conducteurs de courant, avec partie en metal  non  ferreux"
7302109100,Rails «Vignole»
7302109200,Rails a ornieres
7302109900,Autres rails
7302300000,"Aiguilles, pointes de coeur, tringles d'aiguillage et autres elements de croisement ou de changement de voies "
7302400000,Eclisses et selles d'assise 
7302901000,Traverses
7302902000,Cremailleres
7302903000,Contre rails
7302904000,"Plaques de serrage, plaques et barres d'ecartement"
7302909000,Autres
7303001000,D'un diametre superieur a 600 mm
7303009000,Autres
7304111000,"D'un diametre exterieur n'excedant pas 168,3 mm"
7304112000,"D'un diametre exterieur excedant 168,3 mm, mais  n'excedant pas 406,4 mm"
7304113000,"D'un diametre exterieur excedant 406,4 mm"
7304191000,"D'un diametre exterieur n'excedant pas 168,3 mm"
7304192000,"D'un diametre exterieur excedant 168,3 mm, mais  n'excedant pas 406,4 mm"
7304193000,"D'un diametre exterieur excedant 406,4 mm"
7304220000,Tiges de forage en aciers inoxydables
7304231000,Tiges de forage en fer ou en aciers non allies
7304232000,Tiges de forage en aciers allies
7304241000,"D'un diametre exterieur n'excedant pas 406,4 mm"
7304242000,"D'un diametre exterieur excedant 406,4 mm"
7304291000,"D'un diametre exterieur n'excedant pas 168,3 mm"
7304292000,"D'un diametre exterieur excedant 168,3 mm, mais n'excedant pas 406,4 mm"
7304293000,"D'un diametre exterieur excedant 406,4 mm"
7304311000,A usage agricole
7304319000,Autres
7304391000,A usage agricole
7304399000,"Tubes, tuyaux et profilés creux, de section circulaire, pour autres usage"
7304411000,A usage agricole
7304419000,Autres
7304491000,A usage agricole
7304499000,A usages non agricole
7304511000,A usage agricole
7304519000,Autres
7304591000,A usage agricole
7304599000,Autres
7304901000,A usage agricole
7304909000,Autres
7305111000,"D'un diametre exterieur n'excedant pas 609,6 mm"
7305112000,"D'un diametre exterieur excedant 609,6 mm"
7305121000,"D'un diametre exterieur n'excedant pas 609,6 mm"
7305122000,"D'un diametre exterieur excedant 609,6 mm"
7305191000,"D'un diametre exterieur n'excedant pas 609,6 mm"
7305192000,"D'un diametre exterieur excedant 609,6 mm"
7305201100,d'une forme conique
7305201900,d'autres formes
7305311000,A usage agricole
7305319000,Autres
7305391000,A usage agricole
7305399000,Autres
7305901000,A usage agricole
7305909000,Autres
7306111000,Soudes longitudinalement
7306112000,Soudes helicoïdalement
7306191000,Soudes longitudinalement
7306192000,Soudes helicoïdalement
7306210000,"Soudes, en aciers inoxydables"
7306291000,"Tubes et tuyaux pour l'extraction du pétrole ou du gaz, soudés, en fer ou en acier non inoxydable"
7306299000,Autres tubes et tuyaux pour l'extraction du pétrole ou du gaz en fer ou en acier
7306301000,Galvanises ou noirs
7306302000,"Autres tubes, tuyaux et profilés, soudés, de section circulaire"
7306401000,Etires ou lamines a froid
7306409000,Autres
7306500000,"Autres, soudes, de section circulaire, en autres aciers allies "
7306611000,En aciers inoxydables
7306619000,Autres
7306691000,En aciers inoxydables
7306699000,Autres
7306901000,En aciers inoxydables
7306909000,Autres qu'en aciers inoxydables
7307111000,A usage agricole
7307119000,Autres
7307191000,En fonte malleable
7307199100,Rondelles à épaulement pour tubes
7307199200,Olives de serrage
7307199900,"Autres accessoires de tuyauterie, moulés, en fonte, fer ou acier"
7307210000,Brides 
7307221000,Manchons
7307222000,Coudes et courbes
7307231000,A usage agricole
7307239000,Autres
7307291000,Filetes
7307292000,A souder
7307299000,"Autres accessoires de tuyauterie, en aciers inoxydables"
7307910000,Brides 
7307921000,Manchons
7307922000,Coudes et courbes
7307931000,Coudes et courbes
7307939000,Autres
7307991000,Filetes
7307992000,A souder
7307993000,Olives de serrage
7307994000,Rondelles à épaulement pour tubes
7307999000,Autres accessoires de tuyauterie
7308100000,Ponts et elements de ponts
7308200000,Tours et pylones 
7308301100,Coulissantes
7308301200,A rideaux
7308301300,Battantes classiques (ordinaires)
7308301900,Autres
7308302000,Fenetres et leurs cadres et chambranles
7308303000,Seuils
7308400000,"Materiel d'echafaudage, de coffrage, d'etançonnement ou d'etayage "
7308901000,"Panneaux de construction prefabriques (murs, toitures, par exemple)"
7308902000,Rayonnages de grandes dimensions destines a etre montes et fixes a demeure
7308903000,Fonx-plafond
7308904000,Mats et colonnes non equipes de dispositifs electriques ni de sourcesd'eclairage
7308905000,Profiles et chemins de cables pour canalisations electriques
7308909100,Autres parties prepares en vue de leur utilisation dans la construction
7308909900,Autres constructions et parties de constructions
7309001100,Pour matieres gazeuse (a l'exception des gaz comprimes ou liquefies)
7309001210,d'une contenance excedant 1.000 litres
7309001220,d'une contenance n’excedant pas 1.000 litres
7309001300,Pour matieres solides
7309009100,Pour matieres gazeuse (a l'exception des gaz comprimes ou liquefies)
7309009211,"Des types utilises a etre montes et fixes sur un camion, pour le vidange et le curage des eaux usees"
7309009219,"Autres réservoirs et récipients similaires pour matières liquides, d’une contenance excédant 1.000 litres"
7309009220,d'une contenance n’excedant pas 1.000 litres
7309009900,Pour matieres solides
7310101000,Pour matieres gazeuse (a l'exception des gaz comprimes ou liquefies)
7310102000,Pour matieres liquides 
7310103000,Pour matieres solides
7310211000,Boîtes a conserves des types utilises pour les denrees alimentaires
7310212000,Boîtes a conserves des types utilises pour les boissons
7310219100,"D'une epaisseur de paroi  inferieure a 0,5 mm"
7310219200,"D'une epaisseur de paroi  egale ou superieure a 0,5 mm"
7310291000,"D'une epaisseur de paroi inferieure a 0,5 mm"
7310292000,"D'une epaisseur de paroi egale ou superieure a 0,5 mm"
7311001100,d'une contenance de moins de 20 litres
7311001200,d'une contenance de 20 litres ou plus mais n’excedant pas 50 litres
7311001300,d'une contenance excedant 50 litres
7311002100,d'une contenance de moins de 20 litres
7311002200,d'une contenance de 20 litres ou plus mais n’excedant pas 50 litres
7311002300,d'une contenance excedant 50 litres
7311009100,d'une contenance de moins de 20 litres
7311009200,d'une contenance de 20 litres ou plus mais n’excedant pas 50 litres
7311009300,d'une contenance excedant 50 litres
7312101000,En aciers inoxydables
7312102100,Revetus  d'alliages  a  base  de  cuivre-zinc  (laiton)
7312102200,Revêtus de matières plastiques
7312102900,Autres
7312103110,Non  revetus
7312103121,Zingues
7312103122,Autres
7312103211,Dont  la  plus  grande  dimension  de  la  coupe transversale excedant 3 mm mais n’excedant pas 12 mm
7312103212,Dont  la  plus  grande  dimension  de  la  coupe transversale excedant 12  mm mais n’excedant pas 24 mm
7312103213,Dont  la  plus  grande  dimension  de  la  coupe transversale excedant 24 mm mais n’excedant pas 48  mm
7312103214,Dont  la  plus  grande  dimension  de  la  coupe transversale excedant 48 mm
7312103220,Câbles revêtus
7312901000,elingues
7312909000,"Tresses et autres articles similaires en fer ou en acier, non isolés pour l'électricité"
7313001000,En fils
7313002000,Autres
7314120000,"Toiles metalliques continues ou sans fin, pour machines, en aciers inoxydables"
7314140000,"Autres toiles metalliques tissees, en acier inoxydables"
7314190000,Autres
7314200000,"Grillages et treillis, soudes aux points de rencontre, en fils dont la plus grande dimension de la coupe transversale est egale ou superieure a 3 mm et dont les mailles ont une surface d'au moins 100 cm2 "
7314310000,Zingues
7314391000,"En fils non galvanisesd'une epaisseur de 3 mm ou plus, soudes aux points de rencontre"
7314399000,Autres
7314411000,A mailles hexagonales
7314419000,Autres
7314421000,A mailles hexagonales
7314429000,Autres
7314491000,Toiles a mailles
7314499000,Autres
7314500000,Toles et bandes deployees
7315111000,De transmission de tous systemes
7315112000,D'ancrage
7315119000,Autres
7315121000,De transmissions de tous systemes
7315129000,Autres
7315190000,Parties
7315200000,Chaînes antiderapantes
7315810000,Chaînes a maillons a etais 
7315820000,"Autres chaînes, a maillons soudes"
7315891000,a grains ou a billes
7315892000,a mailles plates
7315899000,Autres
7315900000,Autres parties
7316001000,D'un poids de 18 kg ou plus
7316002000,D'un poids de moins de 18 kg
7317001000,Pointes et clous
7317002000,Clous de semences
7317003000,Agrafes ondulees ou biseautees
7317009000,Autres
7318110000,Tire-fond
7318121000,En aciers inoxydables
7318129000,Autres
7318130000,Crochets et pitons a pas de vis 
7318141000,En aciers inoxydables
7318149100,Vis a toles
7318149900,Autres 
7318151000,Pour la fixation des elements de voies ferrees
7318152100,En aciers inoxydables
7318152900,"Vis et boulons avec tête en fonte, fer ou aciers non inoxydables"
7318153100,En aciers inoxydables
7318153900,"Vis et boulons sans tête en fonte, fer ou aciers non inoxydables"
7318161000,En aciers inoxydables
7318169000,"Ecrous en fonte, fer ou acier non inoxydable"
7318191000,En aciers inoxydables
7318199000,"Autres articles filetés en fonte, fer ou acier non inoxydable"
